DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,INTERCEPT_LENGTH_M,MAX_HEIGHT_CM,BROWSED,GENUS
2015-07-15T00:00:00Z,WC,71,WC71,SAMO,0.7,155,Y,willow
2015-07-15T00:00:00Z,WC,71,WC71,SAPL,0.2,80,N,willow
2015-07-15T00:00:00Z,WC,71,WC71,SAPL,1.4,350,Y,willow
2015-07-20T00:00:00Z,WC,72,WC72,ROWO,0.5,60,N,nonwillow
2015-07-20T00:00:00Z,WC,72,WC72,ROWO,0.2,35,N,nonwillow
2015-07-20T00:00:00Z,WC,72,WC72,ROWO,0.5,100,N,nonwillow
2015-07-20T00:00:00Z,WC,72,WC72,SAGE,2.7,360,Y,willow
2015-07-20T00:00:00Z,WC,72,WC72,SAMO,1.1,170,Y,willow
2015-07-20T00:00:00Z,WC,72,WC72,SAMO,0.5,135,Y,willow
2015-07-09T00:00:00Z,WC,74,WC74,ROWO,0.1,6,N,nonwillow
2015-07-09T00:00:00Z,WC,74,WC74,SAPL,0.6,233,Y,willow
2015-07-16T00:00:00Z,WC,76,WC76,NONE,NA,NA,NA,NA
2015-07-16T00:00:00Z,WC,79,WC79,LOIN,0.3,65,N,nonwillow
2015-07-16T00:00:00Z,WC,80,WC80,SAMO,0.1,50,N,willow
2015-07-20T00:00:00Z,WC,81,WC81,NONE,NA,NA,NA,NA
2015-07-15T00:00:00Z,WC,82,WC82,SAMO,0.1,35,Y,willow
2015-07-16T00:00:00Z,WC,83,WC83,ALIN,0.4,150,N,nonwillow
2015-07-15T00:00:00Z,WC,86,WC86,SAMO,2.6,160,N,willow
